X,Y,Incident_Id,Primary_Charge,Street,City,State,Zipcode,Date_of_Arrest,Age,Race,Gender,Ethnicity,Type_of_Arrest,Drugs_or_Alcohol_Present,Weapon_Present,Disposition,latitude,longitude,ObjectId
-79.05639975,35.91293711,39234,PUBLIC CONSUMPTION,110 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/09/06 15:26:00+00,50,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91293711,-79.05639975,5502
-79.03112192,35.92841349,39233,FAIL TO APPEAR/COMPL,125 S ESTES DR,CHAPEL HILL,NC,27514,2018/09/06 12:50:00+00,49,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED,CLEARED BY ARREST,35.92841349,-79.03112192,12983
-79.05355425,35.91422565,39237,11-61 BLOCKING SIDEWALK AND FAILURE TO DISPURSE,169 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/09/06 06:10:00+00,53,B,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91422565,-79.05355425,9332
-79.05293094,35.92690107,39251,IMPAIRED DRIVING DWI,828 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2018/09/06 05:57:00+00,32,W,M,H,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.92690107,-79.05293094,11165
-79.05583407,35.91312602,39232,BURGLARY-1ST DEGREE,W FRANKLIN ST @ S COLUMBIA ST,CHAPEL HILL,NC,27516,2018/09/06 05:13:00+00,57,B,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91312602,-79.05583407,6886
-79.05464667,35.91376821,39231,OPEN CONTAINER,135 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/09/06 01:07:00+00,53,B,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91376821,-79.05464667,8845
-79.02351989,35.93342004,39230,POSS STOLEN GOODS,US 15-501 @ BYPASS LN,CHAPEL HILL,NC,27514,2018/09/05 21:50:00+00,53,B,M,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.93342004,-79.02351989,16387
-79.05854598,35.91318035,39228,IMPAIRED DRIVING DWI,225 W ROSEMARY ST ,CHAPEL HILL,NC,27516,2018/09/05 02:00:00+00,22,W,M,,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91318035,-79.05854598,4703
-79.05583407,35.91312602,39227,DRUNK AND DISRUPTIVE,FRANKLIN ST @ COLUMBIA ST,CHAPEL HILL,NC,27516,2018/09/04 16:14:00+00,53,B,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91312602,-79.05583407,6538
-79.01393663,35.92378472,39226,DRUG PARAPHERNALIA,819 EMORY DR,CHAPEL HILL,NC,27517,2018/09/04 13:44:00+00,35,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.92378472,-79.01393663,14540
-79.06515801,35.89861852,39225,ASSAULT ON A FEMALE-FAILURE TO APPEAR,1060 NC 54,CHAPEL HILL,NC,27516,2018/09/04 12:17:00+00,24,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.89861852,-79.06515801,1253
-79.05486021,35.91375654,39224,1ST DEGREE TRESPASS,127 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/09/04 08:45:00+00,25,B,M,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.91375654,-79.05486021,8174
-79.06262976,35.91081125,39223,LARCENY -  ALL OTHER,454 W FRANKLIN ST,CHAPEL HILL,NC,27516,2018/09/04 04:19:00+00,33,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED,CLEARED BY ARREST,35.91081125,-79.06262976,1784
-79.0232107,35.92398923,39222,FAIL TO APPEAR,347 S ESTES,CHAPEL HILL,NC,27514,2018/09/03 20:40:00+00,22,B,F,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.92398923,-79.0232107,13907
-79.06015346,35.91577955,39221,BREAKING/LARC-FELONY,416 CHURCH ST ,CHAPEL HILL,NC,27516,2018/09/03 18:05:00+00,35,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91577955,-79.06015346,3235
-79.00993854,35.89795052,39220,POSS MARIJUANA MISD,282 SUMMERWALK CIR,CHAPEL HILL,NC,27517,2018/09/03 12:13:00+00,53,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.89795052,-79.00993854,14318
-79.04044463,35.93545205,39219,2ND DEGREE TRESPASS,410 CLAYTON RD,CHAPEL HILL,NC,27514,2018/09/02 22:23:00+00,57,W,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.93545205,-79.04044463,11712
-79.06233921,35.94793443,39217,BREAKING/ENTER-MISD,811 N HERITAGE CIR,CHAPEL HILL,NC,27516,2018/09/02 16:55:00+00,21,B,F,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.94793443,-79.06233921,1649
-79.05711006,35.91398162,39218,POSS MARIJUANA MISD,108 W ROSEMARY ST,CHAPEL HILL,NC,27516,2018/09/02 16:39:00+00,22,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED,CLEARED BY ARREST,35.91398162,-79.05711006,5499
-79.05412735,35.91460427,39215,ASSAULT-SIMPLE,150 E ROSEMARY ST,CHAPEL HILL,NC,27514,2018/09/02 03:52:00+00,25,B,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91460427,-79.05412735,9740
-78.99812733,35.95134312,39213,DRIVING WHILE IMPAIRED,US 15-501 S @ FORDHAM BLVD,CHAPEL HILL,NC,27517,2018/09/02 03:18:00+00,41,W,M,H,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.95134312,-78.99812733,15034
-79.07075714,35.89868801,39214,RESISTING ARREST,1105 NC 54,CHAPEL HILL,NC,27514,2018/09/02 02:54:00+00,25,B,M,,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.89868801,-79.07075714,393
-79.07075714,35.89868801,39216,FAIL TO APPEAR/COMPL,1105 NC 54,CHAPEL HILL,NC,27514,2018/09/02 02:45:00+00,28,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED,CLEARED BY ARREST,35.89868801,-79.07075714,395
-79.05412735,35.91460427,39212,ASSAULT ON FEMALE,150 E ROSEMARY ST,CHAPEL HILL,NC,27514,2018/09/02 01:36:00+00,36,B,M,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.91460427,-79.05412735,9739
-79.05598223,35.92096701,39211,OPEN CONTAINER,MLK JR. BLVD. @ LONGVIEW ST.,CHAPEL HILL,NC,27514,2018/09/01 19:00:00+00,26,W,M,H,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.92096701,-79.05598223,6897
-79.05483246,35.91318767,39210,ASSAULT ON FEMALE,122 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/09/01 18:44:00+00,23,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED,CLEARED BY ARREST,35.91318767,-79.05483246,8228
-79.05826429,35.91297024,39209,CONCEALING MDSE/SHOPLIFTING,140 W FRANKLIN ST,CHAPEL HILL,NC,27516,2018/09/01 16:16:00+00,53,B,M,,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91297024,-79.05826429,4004
-79.0592426,35.94767993,39208,LARCENY BY EMPLOYEES,1213 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27516,2018/09/01 15:33:00+00,24,B,M,,SUMMONED/CITED,U,UNARMED,CLEARED BY ARREST,35.94767993,-79.0592426,3110
-79.0557719,35.91364489,39207,FAIL TO APPEAR/COMPL,110 NORTH COLUMBIA STREET,CHAPEL HILL,NC,27514,2018/09/01 12:44:00+00,54,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED,CLEARED BY ARREST,35.91364489,-79.0557719,6041
-79.05525427,35.91311247,39204,2ND DEGREE TRESPASS,108 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/31 20:48:00+00,33,B,M,U,SUMMONED/CITED,U,UNARMED,CLEARED BY ARREST,35.91311247,-79.05525427,7880
-79.05525427,35.91311247,39203,2ND DEGREE TRESPASS,108 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/31 20:28:00+00,33,B,M,N,SUMMONED/CITED,U,UNARMED,CLEARED BY ARREST,35.91311247,-79.05525427,7878
-79.05293094,35.92690107,39205,FAIL TO APPEAR/COMPL,828 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2018/08/31 20:17:00+00,62,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.92690107,-79.05293094,11180
-79.05651878,35.94382348,39206,COMMUNICATE THREATS,112 ASHLEY FOREST RD,CHAPEL HILL,NC,27514,2018/08/31 19:17:00+00,33,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.94382348,-79.05651878,5342
-79.03223651,35.9181382,39202,WFA-ASSAULT ON FEMALE,328 GLENDALE DR ,CHAPEL HILL,NC,27514,2018/08/31 13:58:00+00,53,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.9181382,-79.03223651,12153
-79.05121168,35.92553313,39201,IMPAIRED DRIVING DWI,700 BOLINWOOD DR,CHAPEL HILL,NC,27514,2018/08/31 03:38:00+00,21,W,F,,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.92553313,-79.05121168,11993
-79.06052854,35.91209441,39200,FAIL TO APPEAR/COMPL,325 W ROSEMARY ST,CHAPEL HILL,NC,27516,2018/08/30 21:30:00+00,59,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED,CLEARED BY ARREST,35.91209441,-79.06052854,2552
-79.06608016,35.95092295,39199,ASSAULT ON FEMALE,2505 HOMESTEAD RD,CHAPEL HILL,NC,27516,2018/08/29 22:58:00+00,21,B,M,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.95092295,-79.06608016,685
-79.05483246,35.91318767,39197,OFA URINATE IN PUBLIC,122 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/28 17:21:00+00,62,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91318767,-79.05483246,8232
-79.05293094,35.92690107,39196,FAIL TO APPEAR,828 MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2018/08/28 11:35:00+00,36,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.92690107,-79.05293094,11178
-79.05619108,35.93517959,39198,FAIL RETUR RENT PROP,MLK JR BLVD @ N ESTES DR,CHAPEL HILL,NC,27516,2018/08/28 08:35:00+00,30,B,M,,SUMMONED/CITED,N,UNARMED,CLEARED BY ARREST,35.93517959,-79.05619108,6174
-79.05544634,35.91348632,39195,OFA ALCOHOL VIOLATION,107 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/28 00:38:00+00,48,W,M,,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED,CLEARED BY ARREST,35.91348632,-79.05544634,7385
-79.06170657,35.91317876,39193,OPEN CONTAINER,200 NUNN LN,CHAPEL HILL,NC,27516,2018/08/27 23:00:00+00,72,B,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91317876,-79.06170657,2909
-79.05852351,35.96410151,39194,DRUGS-POSS SCHED II,MARTIN LUTHER KING JR BLVD @ WEAVER DAIRY EXT.,CHAPEL HILL,NC,27514,2018/08/27 21:39:00+00,43,W,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.96410151,-79.05852351,4717
-79.05500715,35.91314978,39190,OPEN CONTAINER,118 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/27 19:17:00+00,60,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91314978,-79.05500715,7043
-79.05500715,35.91314978,39191,OPEN CONTAINER,118 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/27 19:17:00+00,37,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91314978,-79.05500715,7044
-79.05500715,35.91314978,39192,PUBLIC CONSUMPTION,118 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/27 19:17:00+00,38,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91314978,-79.05500715,7045
-79.0557719,35.91364489,39189,OPEN CONTAINER,110 N COLUMBIA ST,CHAPEL HILL,NC,27514,2018/08/27 18:27:00+00,60,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91364489,-79.0557719,6029
-79.05412735,35.91460427,39187,PUBLIC CONSUMPTION,150 E ROSEMARY ST,CHAPEL HILL,NC,27514,2018/08/27 15:04:00+00,53,B,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91460427,-79.05412735,9738
-79.0285699,35.96057397,39186,DISORDERLY CONDUCT,500 WEAVER DAIRY RD,CHAPEL HILL,NC,27514,2018/08/27 11:30:00+00,,,,,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.96057397,-79.0285699,13624
-79.06867972,35.90456164,39188,ASSAULT-SIMPLE,131 JOHNSON ST,CHAPEL HILL,NC,27516,2018/08/27 09:10:00+00,19,B,F,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.90456164,-79.06867972,596
-79.02518659,35.93808669,39185,IMPAIRED DRIVING DWI,1829 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/27 08:20:00+00,20,W,M,H,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.93808669,-79.02518659,13801
-79.05753308,35.94211487,39183,DRIVING W/LIC REVOKED,MARTIN LUTHER KING BLVD @ BANK DR,CHAPEL HILL,NC,27514,2018/08/26 19:03:00+00,23,B,F,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.94211487,-79.05753308,16302
-79.06298161,35.91207625,39182,BREAKING/LARC-FELONY,400 W ROSEMARY ST,CHAPEL HILL,NC,27516,2018/08/26 14:37:00+00,24,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91207625,-79.06298161,1877
-79.05428277,35.91393627,39184,LITTERING,147 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/26 04:05:00+00,21,W,F,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91393627,-79.05428277,8948
-79.03211699,35.93035934,39181,BREAKING/LARC-FELONY,1516 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/26 03:03:00+00,24,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.93035934,-79.03211699,12186
-79.05067556,35.91386377,39180,IMPAIRED DRIVING DWI,222 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/25 22:43:00+00,39,W,M,H,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91386377,-79.05067556,11630
-79.06256006,35.91083978,39178,REMOVE ANTI THEFT,452 W FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/25 12:24:00+00,42,W,F,,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.91083978,-79.06256006,1792
-79.01224211,35.94480977,39179,DRUG PARAPHERNALIA,FORDHAM BLVD @ I 40,DURHAM,NC,27707,2018/08/25 11:22:00+00,34,B,M,N,ON VIEW,U,UNARMED,CLEARED BY ARREST,35.94480977,-79.01224211,16910
-79.06314359,35.91150731,39176,POSSESSION MARIJUANA,450 W ROSEMARY ST,CHAPEL HILL,NC,27514,2018/08/25 00:19:00+00,31,B,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91150731,-79.06314359,15133
-79.05607534,35.91323368,39173,LARCENY -  ALL OTHER,100 W FRANKLIN ST,CHAPEL HILL,NC,27516,2018/08/24 23:57:00+00,52,W,F,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91323368,-79.05607534,6481
-79.05536992,35.91353472,39172,OPEN CONTAINER,109 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/24 19:41:00+00,60,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91353472,-79.05536992,7985
-79.05536992,35.91353472,39171,OPEN CONTAINER,109 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/24 18:40:00+00,60,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91353472,-79.05536992,7984
-79.02498687,35.92512464,39177,MAINTAIN VEHICLE,FORDHAM BLVD @ ESTES DR,CHAPEL HILL,NC,27514,2018/08/24 17:17:00+00,29,W,F,N,ON VIEW,U,UNARMED,CLEARED BY ARREST,35.92512464,-79.02498687,13833
-79.02498991,35.92512002,39174,MAINTAIN VEHICLE,FORDHAM BLVD @ S ESTES DR X,CHAPEL HILL,NC,27517,2018/08/24 17:15:00+00,26,B,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.92512002,-79.02498991,16005
-79.02498687,35.92512464,39175,PWISD SCH I CS,FORDHAM BLVD @ S ESTES DR,CHAPEL HILL,NC,27514,2018/08/24 15:46:00+00,22,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.92512464,-79.02498687,13847
-79.06748151,35.91561133,39170,POSSESSION MARIJUANA,714 GOMAINS AVE,CHAPEL HILL,NC,27516,2018/08/24 09:59:00+00,31,B,F,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91561133,-79.06748151,93
-79.06169919,35.94633471,39169,P/W/I/S/D MARIJUANA,421 S HERITAGE LOOP,CHAPEL HILL,NC,27516,2018/08/24 06:33:00+00,26,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED,CLEARED BY ARREST,35.94633471,-79.06169919,2913
-79.05288084,35.91457502,39168,ASSAULT ON FEMALE,201 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/24 02:07:00+00,27,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91457502,-79.05288084,11471
-79.05618142,35.91402252,39166,COMMON LAW UTTERING,120 N COLUMBIA ST,CHAPEL HILL,NC,27514,2018/08/23 20:39:00+00,22,B,M,N,SUMMONED/CITED,N,UNARMED,CLEARED BY ARREST,35.91402252,-79.05618142,6193
-79.05665538,35.91414075,39165,2ND DEGREE TRESPASS,100 W ROSEMARY ST,CHAPEL HILL,NC,27516,2018/08/23 20:23:00+00,45,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.91414075,-79.05665538,5688
-79.06240752,35.91120736,39167,OPEN CONTAINER,440 W FRANKLIN ST,CHAPEL HILL,NC,27516,2018/08/23 19:17:00+00,48,B,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91120736,-79.06240752,1843
-79.06008402,35.91603523,39164,LARCENY,500 CHURCH ST,CHAPEL HILL,NC,27516,2018/08/23 17:49:00+00,25,B,M,N,SUMMONED/CITED,N,UNARMED,CLEARED BY ARREST,35.91603523,-79.06008402,3295
-79.01608995,35.94122997,39229,MISDEMEANOR B&E,150 FORMOSA LN,CHAPEL HILL,NC,27517,2018/08/23 16:30:00+00,26,B,M,,SUMMONED/CITED,U,UNARMED,CLEARED BY ARREST,35.94122997,-79.01608995,14119
-79.05660195,35.91322474,39163,FTA 2ND DEGREE TRESPASS/URINATE,110 W FRANKLIN ST,CHAPEL HILL,NC,27516,2018/08/23 16:06:00+00,63,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),U,UNARMED,CLEARED BY ARREST,35.91322474,-79.05660195,5051
-79.05665538,35.91414075,39161,FAIL TO APPEAR/COMPL,100 W ROSEMARY ST,CHAPEL HILL,NC,27516,2018/08/23 12:07:00+00,52,W,F,N,TAKEN INTO CUSTODY (WARRANT/LP),Y,UNARMED,CLEARED BY ARREST,35.91414075,-79.05665538,5690
-79.02332657,35.93265781,39162,BREAKING/ENTER-MISD,4 BYPASS LN,CHAPEL HILL,NC,27517,2018/08/23 08:36:00+00,36,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.93265781,-79.02332657,13888
-79.02332657,35.93265781,39160,BREAKING/ENTER-MISD,4 BYPASS LANE,CHAPEL HILL,NC,27517,2018/08/23 06:45:00+00,25,W,F,N,ON VIEW,U,UNARMED,CLEARED BY ARREST,35.93265781,-79.02332657,13887
-79.04649973,35.94993184,39156,ROBBERY WITH DANGEROUS WEAPON,455 PINEY MOUNTAIN RD,CHAPEL HILL,NC,27514,2018/08/22 23:07:00+00,27,B,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.94993184,-79.04649973,11815
-79.05692445,35.92649266,39157,VIOLATION DOMESTIC VIOLENCE PROTECTIVE ORDER,709 WILLIAMS CIR,CHAPEL HILL,NC,27516,2018/08/22 15:07:00+00,45,W,F,,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.92649266,-79.05692445,5400
-79.05536992,35.91353472,39158,OPEN CONTAINER,109 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/22 11:57:00+00,60,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91353472,-79.05536992,7983
-79.03608332,35.91899829,39155,IMPAIRED DRIVING DWI,40 DAVIE CIR,CHAPEL HILL,NC,27514,2018/08/21 22:30:00+00,56,W,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91899829,-79.03608332,12319
-79.05390588,35.91407829,39153,OPEN CONTAINER,161 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/21 22:26:00+00,60,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91407829,-79.05390588,9018
-79.05757352,35.96113145,39159,FAIL TO APPEAR/COMPL,WESTMINSTER DR @ MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2018/08/21 20:13:00+00,39,W,M,N,TAKEN INTO CUSTODY (WARRANT/LP),N,UNARMED,CLEARED BY ARREST,35.96113145,-79.05757352,5219
-79.05757352,35.96113145,39154,DRUG PARAPHERNALIA,WESTMINSTER DR @ MARTIN LUTHER KING JR BLVD,CHAPEL HILL,NC,27514,2018/08/21 20:13:00+00,28,W,F,,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.96113145,-79.05757352,5220
-79.00319878,35.94689029,39152,LARCENY -  ALL OTHER,116 E LAKEVIEW DR ,DURHAM,NC,27517,2018/08/21 12:59:00+00,39,B,F,N,SUMMONED/CITED,N,UNARMED,CLEARED BY ARREST,35.94689029,-79.00319878,15545
-79.05525427,35.91311247,39151,LARCENY -  ALL OTHER,108 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/21 12:47:00+00,45,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91311247,-79.05525427,7876
-79.01710319,35.95153111,39150,ASSAULT-SIMPLE,249 ERWIN RD,CHAPEL HILL,NC,27514,2018/08/20 20:46:00+00,23,B,F,N,ON VIEW,N,UNARMED,CLEARED BY ARREST,35.95153111,-79.01710319,14077
-79.0661574,35.91990403,39149,IMPAIRED DRIVING DWI,JAY ST,CHAPEL HILL,NC,27516,2018/08/20 16:27:00+00,49,B,F,,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91990403,-79.0661574,16099
-79.03456808,35.92971314,39147,OPEN BEVERAGE AFTER CONSUME,1501 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/20 02:25:00+00,48,W,M,,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.92971314,-79.03456808,12795
-79.02628727,35.91520542,39148,IMPAIRED DRIVING DWI,FORDHAM BLVD @ BRANDON RD,CHAPEL HILL,NC,27517,2018/08/20 01:35:00+00,21,W,M,H,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91520542,-79.02628727,13324
-79.0153661,35.94143934,39143,ASSAULT ON FEMALE,404 FORMOSA LN,CHAPEL HILL,NC,27517,2018/08/19 16:15:00+00,25,B,M,,ON VIEW,U,UNARMED,CLEARED BY ARREST,35.94143934,-79.0153661,14981
-79.06264747,35.91138458,39146,IMPAIRED DRIVING DWI,405 W ROSEMARY ST,CHAPEL HILL,NC,27516,2018/08/19 05:08:00+00,29,B,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91138458,-79.06264747,1781
-79.06231374,35.91172358,39145,IMPAIRED DRIVING DWI,343 W ROSEMARY ST ,CHAPEL HILL,NC,27516,2018/08/19 03:19:00+00,24,B,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91172358,-79.06231374,1762
-79.05486021,35.91375654,39137,DRUNK / DISRUPTIVE,127 E FRANKLIN ST,CHAPEL HILL,NC,27514,2018/08/19 03:12:00+00,53,B,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91375654,-79.05486021,8172
-79.06023364,35.91584738,39133,OPEN CONTAINER,MACDADE @ CHURCH,CHAPEL HILL,NC,27516,2018/08/19 02:50:00+00,20,W,M,,SUMMONED/CITED,,UNARMED,CLEARED BY ARREST,35.91584738,-79.06023364,3829
-79.05295903,35.91421459,39138,POSSESSION MARIJUANA,180 E FRANKLIN ST ,CHAPEL HILL,NC,27514,2018/08/19 02:05:00+00,27,B,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91421459,-79.05295903,10989
-79.05627429,35.91418597,39135,OPEN CONTAINER,200 S COLUMBIA ST,CHAPEL HILL,NC,27514,2018/08/19 02:00:00+00,25,W,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91418597,-79.05627429,6612
-79.05771267,35.91356304,39134,OPEN CONTAINER,200 E ROSEMARY ST,CHAPEL HILL,NC,27514,2018/08/19 00:40:00+00,37,B,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91356304,-79.05771267,4332
-79.05771267,35.91356304,39140,OPEN CONTAINER,200 E ROSEMARY ST,CHAPEL HILL,NC,27514,2018/08/19 00:37:00+00,18,W,F,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91356304,-79.05771267,4335
-79.0530419,35.91492607,39144,POSS OR MANUFACUTRE OF FRADUENT FORMS OF IDENTIFICATION,110 HENDERSON ST,CHAPEL HILL,NC,27514,2018/08/19 00:15:00+00,19,W,M,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.91492607,-79.0530419,10819
-79.05569992,35.9438157,39139,AFFRAY/ASSAULT & BATTERY,122 ASHLEY FOREST RD,CHAPEL HILL,NC,27514,2018/08/19 00:13:00+00,66,W,F,N,ON VIEW,Y,UNARMED,CLEARED BY ARREST,35.9438157,-79.05569992,6332
-79.05867735,35.91325913,39136,OPEN CONTAINER,200 CHURCH ST,CHAPEL HILL,NC,27516,2018/08/19 00:05:00+00,45,B,M,N,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91325913,-79.05867735,4829
-79.06027696,35.91549516,39132,UNDERAGE POSSESSION  M,411 CHURCH ST,CHAPEL HILL,NC,27514,2018/08/18 23:31:00+00,20,W,F,,SUMMONED/CITED,,UNARMED,CLEARED BY ARREST,35.91549516,-79.06027696,3721
-79.06023364,35.91584738,39141,OPEN CONTAINER,MACDADE ST @ CHURCH ST,CHAPEL HILL,NC,27516,2018/08/18 23:11:00+00,20,B,M,,SUMMONED/CITED,Y,UNARMED,CLEARED BY ARREST,35.91584738,-79.06023364,3832
